Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[261]    0.0    0.00    0.00    2273         nk_utf_at [261]
-----------------------------------------------
                0.00    0.00       1/2002        program_sync_phys [25]
                0.00    0.00     999/2002        renderer_update [24]
                0.00    0.00    1002/2002        program_start [1]
[262]    0.0    0.00    0.00    2002         template_ui_pause_menu [262]
                0.00    0.00     999/108807      shader_set_vec3_handle_dbg [183]
                0.00    0.00       2/1005        terrain_update [267]
                0.00    0.00       2/1012        audio_load_audio [266]
                0.00    0.00       1/2           save_sys_serialize_entity [359]
-----------------------------------------------
                0.00    0.00     999/1998        nk_clear [95]
                0.00    0.00     999/1998        nk_glfw3_render [5]
[263]    0.0    0.00    0.00    1998         nk_buffer_clear [263]
-----------------------------------------------
                0.00    0.00     999/1998        nk_edit_string [143]
                0.00    0.00     999/1998        nk_do_property [146]
[264]    0.0    0.00    0.00    1998         nk_textedit_redo [264]
-----------------------------------------------
                0.00    0.00       1/1063        gui_template_browser_win [114]
                0.00    0.00       1/1063        program_start [1]
                0.00    0.00      14/1063        dirent_next [1267]
                0.00    0.00      48/1063        state_entity_add_from_template [30]
                0.00    0.00     999/1063        gui_properties_win [45]
[265]    0.0    0.00    0.00    1063         shader_template_get [265]
                0.00    0.00       2/48035       assetm_create_material [195]
-----------------------------------------------
                                   1             audio_load_audio [266]
                0.00    0.00       1/1012        program_sync_phys [25]
                0.00    0.00       1/1012        state_entity_add_from_template [30]
                0.00    0.00       2/1012        template_ui_pause_menu [262]
                0.00    0.00       3/1012        _scripts_update_fps_controller_script_t_ [5732]
                0.00    0.00       5/1012        audio_play_sound_complex [1042]
                0.00    0.00    1000/1012        program_start [1]
[266]    0.0    0.00    0.00    1012+1       audio_load_audio [266]
                0.00    0.00     999/44892       camera_get_up [200]
                                   1             audio_load_audio [266]
-----------------------------------------------
                0.00    0.00       1/1005        save_sys_serialize_dir_light [4658]
                0.00    0.00       2/1005        template_ui_pause_menu [262]
                0.00    0.00       2/1005        _scripts_update_fps_controller_script_t_ [5732]
                0.00    0.00    1000/1005        program_start [1]
[267]    0.0    0.00    0.00    1005         terrain_update [267]
                0.00    0.00   22954/26954       debug_draw_line_func [209]
                0.00    0.00    6986/8986        debug_draw_mesh_model_func [224]
                0.00    0.00       4/140958      stbds_hash_string [180]
                0.00    0.00       2/48035       assetm_create_material [195]
-----------------------------------------------
                0.00    0.00    1001/1001        debug_draw_sphere_model_func [116]
[268]    0.0    0.00    0.00    1001         renderer_direct_draw_line [268]
                0.00    0.00    1001/42892       camera_get_view_mat [203]
                0.00    0.00    1001/48315       stbds_rand_seed [194]
                0.00    0.00    1001/42892       event_sys_trigger_phys_collision [204]
                0.00    0.00    1001/92845       shader_delete [185]
                0.00    0.00    1001/9978        assetm_get_texture_data_arr_dbg [223]
-----------------------------------------------
                0.00    0.00       1/1000        program_start [1]
                0.00    0.00     999/1000        program_sync_phys [25]
[269]    0.0    0.00    0.00    1000         input_get_last_key_state [269]
                0.00    0.00    4995/15254       input_scroll_callback [217]
-----------------------------------------------
                0.00    0.00       1/1000        save_sys_load_scene_from_file_dbg [77]
                0.00    0.00     999/1000        renderer_update [24]
[270]    0.0    0.00    0.00    1000         state_point_light_add [270]
-----------------------------------------------
                0.00    0.00     999/999         renderer_update [24]
[271]    0.0    0.00    0.00     999         assetm_create_shader_dbg [271]
-----------------------------------------------
                0.00    0.00     999/999         gizmo_update [126]
[272]    0.0    0.00    0.00     999         debug_draw_box_width_func [272]
-----------------------------------------------
                0.00    0.00     999/999         gizmo_update [126]
[273]    0.0    0.00    0.00     999         gizmo_end_operation [273]
-----------------------------------------------
                0.00    0.00     999/999         program_sync_phys [25]
[274]    0.0    0.00    0.00     999         input_get_key_state [274]
-----------------------------------------------
                0.00    0.00     999/999         program_start [1]
[275]    0.0    0.00    0.00     999         mui_update [275]
                0.00    0.00       1/48315       stbds_rand_seed [194]
                0.00    0.00       1/42892       event_sys_trigger_phys_collision [204]
-----------------------------------------------
                0.00    0.00     999/999         nk_glfw3_render [5]
[276]    0.0    0.00    0.00     999         nk__draw_begin [276]
                0.00    0.00     999/999         nk__draw_list_begin [277]
-----------------------------------------------
                0.00    0.00     999/999         nk__draw_begin [276]
[277]    0.0    0.00    0.00     999         nk__draw_list_begin [277]
-----------------------------------------------
                0.00    0.00     999/999         gui_properties_win [45]
[278]    0.0    0.00    0.00     999         nk_button_symbol_label [278]
                0.00    0.00     999/94527       nk_strlen [184]
                0.00    0.00     999/999         nk_button_symbol_text [279]
-----------------------------------------------
                0.00    0.00     999/999         nk_button_symbol_label [278]
[279]    0.0    0.00    0.00     999         nk_button_symbol_text [279]
                0.00    0.00     999/999         nk_button_symbol_text_styled [280]
-----------------------------------------------
                0.00    0.00     999/999         nk_button_symbol_text [279]
[280]    0.0    0.00    0.00     999         nk_button_symbol_text_styled [280]
                0.00    0.00     999/63086       nk_widget [189]
                0.00    0.00     999/129074      nk_image_color [181]
-----------------------------------------------
                0.00    0.00     999/999         nk_convert [6]
[281]    0.0    0.00    0.00     999         nk_draw_list_setup [281]
-----------------------------------------------
                0.00    0.00     999/999         nk_edit_string [143]
[282]    0.0    0.00    0.00     999         nk_edit_buffer [282]
                0.00    0.00     999/63086       nk_widget [189]
                0.00    0.00     999/3996        nk_filter_binary [243]
-----------------------------------------------
                0.00    0.00     999/999         nk_glfw3_new_frame [62]
[283]    0.0    0.00    0.00     999         nk_input_end [283]
-----------------------------------------------
                0.00    0.00     999/999         nk_glfw3_new_frame [62]
[284]    0.0    0.00    0.00     999         nk_input_motion [284]
-----------------------------------------------
                0.00    0.00     999/999         nk_glfw3_new_frame [62]
[285]    0.0    0.00    0.00     999         nk_input_scroll [285]
-----------------------------------------------
                0.00    0.00     999/999         gui_top_bar_win [60]
[286]    0.0    0.00    0.00     999         nk_menubar_begin [286]
-----------------------------------------------
                0.00    0.00     999/999         nk_edit_string [143]
[287]    0.0    0.00    0.00     999         nk_utf_len [287]
-----------------------------------------------
                0.00    0.00       1/999         program_start [1]
                0.00    0.00     998/999         renderer_extra_draw_scene_mouse_pick [44]
[288]    0.0    0.00    0.00     999         renderer_direct_draw_quad_textured_handle [288]
-----------------------------------------------
                0.00    0.00     998/998         debug_draw_sphere_model_func [116]
[289]    0.0    0.00    0.00     998         renderer_direct_draw_mesh_textured_mat [289]
                0.00    0.00    2994/421461      texture_free_handle [167]
                0.00    0.00     998/42892       camera_get_view_mat [203]
                0.00    0.00     998/48315       stbds_rand_seed [194]
                0.00    0.00     998/42892       event_sys_trigger_phys_collision [204]
                0.00    0.00     998/92845       shader_delete [185]
                0.00    0.00     998/291641      shader_set_int_handle_no_dbg [171]
                0.00    0.00     998/108807      shader_set_vec3_handle_dbg [183]
-----------------------------------------------
                0.00    0.00     308/670         stbtt_GetGlyphShape [295]
                0.00    0.00     362/670         stbtt__GetGlyphShapeTT [5072]
[290]    0.0    0.00    0.00     670         stbtt_IsGlyphEmpty [290]
-----------------------------------------------
                0.00    0.00     192/576         stbtt_GetGlyphBitmapBox [299]
                0.00    0.00     192/576         stbtt_MakeGlyphBitmapSubpixel [301]
                0.00    0.00     192/576         stbtt_PackFontRangesGatherRects [391]
[291]    0.0    0.00    0.00     576         stbtt_GetGlyphBitmapBoxSubpixel [291]
                0.00    0.00     576/576         stbtt_GetGlyphBox [292]
-----------------------------------------------
                0.00    0.00     576/576         stbtt_GetGlyphBitmapBoxSubpixel [291]
[292]    0.0    0.00    0.00     576         stbtt_GetGlyphBox [292]
                0.00    0.00    2280/12730       stbrp_pack_rects [220]
                0.00    0.00     576/6894        stbtt_GetCodepointShape [231]
-----------------------------------------------
                0.00    0.00     192/416         stbtt_PackFontRangesRenderIntoRects [392]
                0.00    0.00     224/416         stbtt_PackFontRangesGatherRects [391]
[293]    0.0    0.00    0.00     416         stbtt_FindGlyphIndex [293]
                0.00    0.00    6588/12730       stbrp_pack_rects [220]
-----------------------------------------------
                0.00    0.00     128/384         nk_check_text [305]
                0.00    0.00     256/384         nk_do_toggle [3990]
[294]    0.0    0.00    0.00     384         nk_button_image_label_styled [294]
-----------------------------------------------
                0.00    0.00     116/308         stbtt__GetGlyphShapeTT [5072]
                0.00    0.00     192/308         stbtt_MakeGlyphBitmapSubpixel [301]
[295]    0.0    0.00    0.00     308         stbtt_GetGlyphShape [295]
                0.00    0.00     308/670         stbtt_IsGlyphEmpty [290]
-----------------------------------------------
                0.00    0.00     224/224         nk_font_bake [139]
[296]    0.0    0.00    0.00     224         stbtt_GetPackedQuad [296]
-----------------------------------------------
                0.00    0.00       2/213         strverscmp [5151]
                0.00    0.00       4/213         dirent_wcstombs_s [1272]
                0.00    0.00      81/213         assetm_create_mesh_dbg [96]
                0.00    0.00     126/213         assetm_check_texture_tex_file_func [85]
[297]    0.0    0.00    0.00     213         file_io_read_len_dbg [297]
-----------------------------------------------
                0.00    0.00     194/194         stbtt_PackFontRangesRenderIntoRects [392]
[298]    0.0    0.00    0.00     194         stbtt_PackSetSkipMissingCodepoints [298]
-----------------------------------------------
                0.00    0.00     192/192         stbtt_PackFontRangesRenderIntoRects [392]
[299]    0.0    0.00    0.00     192         stbtt_GetGlyphBitmapBox [299]
                0.00    0.00     192/576         stbtt_GetGlyphBitmapBoxSubpixel [291]
-----------------------------------------------
                0.00    0.00     192/192         stbtt_PackFontRangesRenderIntoRects [392]
[300]    0.0    0.00    0.00     192         stbtt_GetGlyphHMetrics [300]
                0.00    0.00     576/12730       stbrp_pack_rects [220]
-----------------------------------------------
                0.00    0.00     192/192         stbtt_PackFontRangesRenderIntoRects [392]
[301]    0.0    0.00    0.00     192         stbtt_MakeGlyphBitmapSubpixel [301]
                0.00    0.00     192/308         stbtt_GetGlyphShape [295]
                0.00    0.00     192/576         stbtt_GetGlyphBitmapBoxSubpixel [291]
                0.00    0.00     192/578664      terrain_edit_update [164]
                0.00    0.00     190/190         stbtt_Rasterize [302]
-----------------------------------------------
                0.00    0.00     190/190         stbtt_MakeGlyphBitmapSubpixel [301]
[302]    0.0    0.00    0.00     190         stbtt_Rasterize [302]
                0.00    0.00     380/44210       stbtt_GetCodepointBitmapBox [201]
                0.00    0.00     380/578664      terrain_edit_update [164]
-----------------------------------------------
                0.00    0.00       2/158         editor_save_write_info_to_file [28]
                0.00    0.00       2/158         save_sys_load_scene_from_file_dbg [77]
                0.00    0.00       3/158         save_sys_write_scene_to_path [4665]
                0.00    0.00       5/158         editor_save_load_info_from_file [87]
                0.00    0.00       5/158         phys_debug_draw_box_collider_func [70]
                0.00    0.00      47/158         save_sys_write_empty_scene_to_file [48]
                0.00    0.00      94/158         save_sys_write_scene_to_file [88]
[303]    0.0    0.00    0.00     158         phys_debug_draw_velocity_func [303]
-----------------------------------------------
                0.00    0.00     137/137         nk_button_behavior [3881]
[304]    0.0    0.00    0.00     137         nk_input_is_mouse_down [304]
-----------------------------------------------
                0.00    0.00     128/128         nk_checkbox_text [307]
[305]    0.0    0.00    0.00     128         nk_check_text [305]
                0.00    0.00     128/63086       nk_widget [189]
                0.00    0.00     128/384         nk_button_image_label_styled [294]
-----------------------------------------------
                0.00    0.00     128/128         gui_template_browser_win [114]
[306]    0.0    0.00    0.00     128         nk_checkbox_label [306]
                0.00    0.00     128/94527       nk_strlen [184]
                0.00    0.00     128/128         nk_checkbox_text [307]
-----------------------------------------------
                0.00    0.00     128/128         nk_checkbox_label [306]
[307]    0.0    0.00    0.00     128         nk_checkbox_text [307]
                0.00    0.00     128/128         nk_check_text [305]
-----------------------------------------------
                0.00    0.00       1/99          program_start [1]
                0.00    0.00       1/99          save_sys_load_scene_from_file_dbg [77]
                0.00    0.00       9/99          editor_save_write_info_to_file [28]
                0.00    0.00       9/99          editor_save_load_info_from_file [87]
                0.00    0.00      32/99          phys_debug_draw_box_collider_func [70]
                0.00    0.00      47/99          save_sys_write_scene_to_file [88]
[308]    0.0    0.00    0.00      99         serialization_serialize_f32 [308]
-----------------------------------------------
                0.00    0.00       1/84          assetm_get_mesh_by_idx_dbg [1016]
                0.00    0.00       1/84          assetm_get_material [1012]
                0.00    0.00      14/84          opendir [4419]
                0.00    0.00      27/84          assetm_get_shader_dbg [1021]
                0.00    0.00      41/84          assetm_get_texture_idx_dbg [1026]
[309]    0.0    0.00    0.00      84         stbds_hmdel_key [309]
                0.00    0.00     101/140958      stbds_hash_string [180]
                0.00    0.00      84/118117      stbds_hmget_key [182]
-----------------------------------------------
                0.00    0.00      83/83          nk_style_from_table [73]
[310]    0.0    0.00    0.00      83         nk_style_item_color [310]
-----------------------------------------------
                0.00    0.00      82/82          threadm_load_texture_arr [50]
[311]    0.0    0.00    0.00      82         thread_queue_init [311]
-----------------------------------------------
                0.00    0.00       1/72          editor_save_load_info_from_file [87]
                0.00    0.00       1/72          asset_io_load_texture_full_path_formatted [364]
                0.00    0.00       1/72          save_sys_write_scene_to_state_buffer_dbg [69]
                0.00    0.00       1/72          save_sys_deserialize_terrain_layout [56]
                0.00    0.00      27/72          asset_io_convert_texture_dbg [327]
                0.00    0.00      41/72          state_entity_add_from_template [30]
[312]    0.0    0.00    0.00      72         file_io_write_bytes_dbg [312]
-----------------------------------------------
                0.00    0.00      64/64          gui_properties_win [45]
[313]    0.0    0.00    0.00      64         gui_properties_scripts [313]
                0.00    0.00     384/3840        gui_material_properties [248]
                0.00    0.00     320/3446        nk_labelf [251]
                0.00    0.00      64/12053       nk_layout_row_dynamic [221]
                0.00    0.00      64/64          script_get_type_generic [316]
                0.00    0.00      64/64          _scripts_get_generic_ [5727]
-----------------------------------------------
                0.00    0.00      64/64          gui_properties_win [45]
[314]    0.0    0.00    0.00      64         nk_tree_pop [314]
                0.00    0.00      64/64          nk_tree_state_pop [315]
-----------------------------------------------
                0.00    0.00      64/64          nk_tree_pop [314]
[315]    0.0    0.00    0.00      64         nk_tree_state_pop [315]
-----------------------------------------------
                0.00    0.00      64/64          gui_properties_scripts [313]
[316]    0.0    0.00    0.00      64         script_get_type_generic [316]
-----------------------------------------------
                0.00    0.00       8/49          threadm_load_texture_arr [50]
                0.00    0.00      41/49          state_entity_add_from_template [30]
[317]    0.0    0.00    0.00      49         thread_timer_wait [317]
-----------------------------------------------
                0.00    0.00       2/48          stbi__getn [4865]
                0.00    0.00       2/48          stbi__psd_is16 [4944]
                0.00    0.00       4/48          stbds_hmput_key [173]
                0.00    0.00       4/48          stbi__vertical_flip_slices [4971]
                0.00    0.00       4/48          stbi__load_and_postprocess_8bit [4901]
                0.00    0.00       4/48          stbi__hdr_load [22]
                0.00    0.00       4/48          stbi__hdr_info [4877]
                0.00    0.00       4/48          cubemap_load_dbg [150]
                0.00    0.00      20/48          stbi__vertical_flip [4970]
[318]    0.0    0.00    0.00      48         stbi_set_flip_vertically_on_load_thread [318]
-----------------------------------------------
                0.00    0.00      47/47          state_entity_remove_id [4798]
[319]    0.0    0.00    0.00      47         event_sys_trigger_phys_trigger [319]
-----------------------------------------------
                0.00    0.00      47/47          state_entity_add [4786]
[320]    0.0    0.00    0.00      47         state_entity_duplicate [320]
                0.00    0.00       8/8           phys_add_obj_rb_sphere [342]
-----------------------------------------------
                0.00    0.00       1/47          asset_io_load_texture_full_path_formatted [364]
                0.00    0.00       2/47          framebuffer_create_rgb [375]
                0.00    0.00       3/47          cubemap_load_dbg [150]
                0.00    0.00      41/47          threadm_load_tex_file_f [5309]
[321]    0.0    0.00    0.00      47         texture_create_from_pixels [321]
-----------------------------------------------
                0.00    0.00       1/46          program_start [1]
                0.00    0.00       1/46          state_entity_add_from_template [30]
                0.00    0.00       8/46          phys_rotate_box_y [331]
                0.00    0.00      11/46          phys_add_obj_rb_sphere [342]
                0.00    0.00      25/46          phys_update_new [343]
[322]    0.0    0.00    0.00      46         phys_update_old [322]
-----------------------------------------------
                0.00    0.00       1/41          asset_io_load_texture_full_path_formatted [364]
                0.00    0.00      40/41          state_entity_add_from_template [30]
[323]    0.0    0.00    0.00      41         asset_io_deserialize_texture_formatted [323]
-----------------------------------------------
                0.00    0.00       1/41          app_init [78]
                0.00    0.00       1/41          core_data_play_scripts_func [1228]
                0.00    0.00       1/41          core_data_stop_func [153]
                0.00    0.00       1/41          window_create [5666]
                0.00    0.00       1/41          terrain_add_chunk [5247]
                0.00    0.00       1/41          save_sys_deserialize_dir_light [4649]
                0.00    0.00       1/41          save_sys_load_terrain_from_file [47]
                0.00    0.00       2/41          core_data_play_func [1226]
                0.00    0.00       2/41          save_sys_deserialize_entity [79]
                0.00    0.00       4/41          core_data_init [151]
                0.00    0.00      26/41          program_start [1]
[324]    0.0    0.00    0.00      41         debug_timer_clear_state [324]
-----------------------------------------------
                0.00    0.00      41/41          state_entity_add_from_template [30]
[325]    0.0    0.00    0.00      41         thread_tls_get [325]
-----------------------------------------------
                0.00    0.00      11/29          phys_add_obj_rb_sphere [342]
                0.00    0.00      18/29          phys_update_new [343]
[326]    0.0    0.00    0.00      29         phys_add_obj_box [326]
-----------------------------------------------
                                  27             asset_io_convert_texture_dbg [327]
                0.00    0.00      27/27          assetm_get_shader_dbg [1021]
[327]    0.0    0.00    0.00      27+27      asset_io_convert_texture_dbg [327]
                0.00    0.00  754755/754762      serialization_serialize_vec3 [163]
                0.00    0.00     563/140958      stbds_hash_string [180]
                0.00    0.00      27/48035       assetm_create_material [195]
                0.00    0.00      27/72          file_io_write_bytes_dbg [312]
                0.00    0.00      27/27          mesh_load_data_from_memory [328]
                                  27             asset_io_convert_texture_dbg [327]
-----------------------------------------------
                0.00    0.00      27/27          asset_io_convert_texture_dbg [327]
[328]    0.0    0.00    0.00      27         mesh_load_data_from_memory [328]
-----------------------------------------------
                0.00    0.00      25/25          phys_update_new [343]
[329]    0.0    0.00    0.00      25         phys_add_obj_rb [329]
-----------------------------------------------
                0.00    0.00       1/20          nk_font_atlas_bake [93]
                0.00    0.00       1/20          nk_glfw3_init [98]
                0.00    0.00      18/20          nk_style_from_table [73]
[330]    0.0    0.00    0.00      20         nk_handle_ptr [330]
-----------------------------------------------
                0.00    0.00      18/18          state_entity_add [4786]
[331]    0.0    0.00    0.00      18         phys_rotate_box_y [331]
                0.00    0.00       8/15          phys_add_obj_sphere [334]
                0.00    0.00       8/46          phys_update_old [322]
                0.00    0.00       1/140958      stbds_hash_string [180]
-----------------------------------------------
                0.00    0.00      17/17          nk_button_behavior [3881]
[332]    0.0    0.00    0.00      17         nk_input_is_mouse_pressed [332]
-----------------------------------------------
                0.00    0.00      16/16          nk_style_from_table [73]
[333]    0.0    0.00    0.00      16         nk_rgb [333]
-----------------------------------------------
                0.00    0.00       7/15          phys_update_new [343]
                0.00    0.00       8/15          phys_rotate_box_y [331]
[334]    0.0    0.00    0.00      15         phys_add_obj_sphere [334]
-----------------------------------------------
                0.00    0.00      15/15          shader_create_from_file_tesselation [4718]
[335]    0.0    0.00    0.00      15         shader_create [335]
-----------------------------------------------
                0.00    0.00       3/15          core_data_init [151]
                0.00    0.00       3/15          mui_init [339]
                0.00    0.00       9/15          _wreaddir [6063]
[336]    0.0    0.00    0.00      15         shader_create_from_file_func [336]
-----------------------------------------------
                0.00    0.00      14/14          dirent_next [1267]
[337]    0.0    0.00    0.00      14         material_make [337]
-----------------------------------------------
                0.00    0.00      11/11          state_entity_add_empty [4788]
[338]    0.0    0.00    0.00      11         phys_add_obj_rb_box [338]
-----------------------------------------------
                                   6             mui_init [339]
                0.00    0.00       1/10          program_start [1]
                0.00    0.00       9/10          assetm_create_material [195]
[339]    0.0    0.00    0.00      10+6       mui_init [339]
                0.00    0.00       4/4           text_load_font [348]
                0.00    0.00       3/15          shader_create_from_file_func [336]
                0.00    0.00       2/3           text_draw_glyph_box [353]
                0.00    0.00       1/9978        assetm_get_texture_data_arr_dbg [223]
                                   6             mui_init [339]
-----------------------------------------------
                0.00    0.00      10/10          nk_scrollbar_behavior [4216]
[340]    0.0    0.00    0.00      10         nk_input_is_key_pressed [340]
-----------------------------------------------
                0.00    0.00      10/10          gui_template_browser_win [114]
[341]    0.0    0.00    0.00      10         nk_widget_bounds [341]
                0.00    0.00      10/151632      nk_layout_space_rect_to_local [177]
-----------------------------------------------
                0.00    0.00       8/8           state_entity_duplicate [320]
[342]    0.0    0.00    0.00       8         phys_add_obj_rb_sphere [342]
                0.00    0.00      11/29          phys_add_obj_box [326]
                0.00    0.00      11/46          phys_update_old [322]
                0.00    0.00       1/140958      stbds_hash_string [180]
-----------------------------------------------
                0.00    0.00       7/7           state_entity_add [4786]
[343]    0.0    0.00    0.00       7         phys_update_new [343]
                0.00    0.00      25/25          phys_add_obj_rb [329]
                0.00    0.00      25/46          phys_update_old [322]
                0.00    0.00      18/29          phys_add_obj_box [326]
                0.00    0.00       7/15          phys_add_obj_sphere [334]
                0.00    0.00       3/140958      stbds_hash_string [180]
-----------------------------------------------
                0.00    0.00       6/6           _script_remove_generic_ [5728]
[344]    0.0    0.00    0.00       6         scripts_add_enemy_behaviour_script_t [344]
-----------------------------------------------
                0.00    0.00       1/5           gui_init [83]
                0.00    0.00       4/5           core_data_init [151]
[345]    0.0    0.00    0.00       5         framebuffer_bind [345]
-----------------------------------------------
                0.00    0.00       1/5           debug_timer_stop_timer_print_func [1253]
                0.00    0.00       4/5           assetm_check_texture_tex_file_func [85]
[346]    0.0    0.00    0.00       5         stbds_shmode_func [346]
                0.00    0.00  118037/236078      stbds_hmput_key [173]
-----------------------------------------------
                0.00    0.00       1/4           gui_top_bar_win [60]
                0.00    0.00       1/4           save_sys_load_scene_terrain [384]
                0.00    0.00       2/4           assetm_check_texture_tex_file_func [85]
[347]    0.0    0.00    0.00       4         assetm_init [347]
                0.00    0.00       3/15254       input_scroll_callback [217]
-----------------------------------------------
                0.00    0.00       4/4           mui_init [339]
[348]    0.0    0.00    0.00       4         text_load_font [348]
-----------------------------------------------
                0.00    0.00       3/3           strverscmp [5151]
[349]    0.0    0.00    0.00       3         file_io_read_dbg [349]
-----------------------------------------------
                0.00    0.00       3/3           nk_style_from_table [73]
[350]    0.0    0.00    0.00       3         nk_style_item_hide [350]
                0.00    0.00       3/6008        nk_rgba [232]
-----------------------------------------------
                0.00    0.00       1/3           nk_font_bake [139]
                0.00    0.00       2/3           nk_font_bake_pack [140]
[351]    0.0    0.00    0.00       3         stbtt_PackSetOversampling [351]
-----------------------------------------------
                0.00    0.00       1/3           stbtt_PackFontRangesGatherRects [391]
                0.00    0.00       1/3           stbtt_PackFontRangesRenderIntoRects [392]
                0.00    0.00       1/3           nk_font_bake [139]
[352]    0.0    0.00    0.00       3         stbtt_ScaleForPixelHeight [352]
                0.00    0.00       6/12730       stbrp_pack_rects [220]
-----------------------------------------------
                0.00    0.00       1/3           text_draw_img [5258]
                0.00    0.00       2/3           mui_init [339]
[353]    0.0    0.00    0.00       3         text_draw_glyph_box [353]
                0.00    0.00       1/1           text_make_glyph [394]
-----------------------------------------------
                0.00    0.00       2/2           cubemap_load_dbg [150]
[354]    0.0    0.00    0.00       2         file_io_read_bytes_dbg [354]
-----------------------------------------------
                0.00    0.00       2/2           framebuffer_unbind [242]
[355]    0.0    0.00    0.00       2         framebuffer_create_single_channel_f [355]
                0.00    0.00       2/48315       stbds_rand_seed [194]
-----------------------------------------------
                0.00    0.00       2/2           core_data_init [151]
[356]    0.0    0.00    0.00       2         mesh_load_from_memory [356]
-----------------------------------------------
                0.00    0.00       2/2           windowProc [5664]
[357]    0.0    0.00    0.00       2         nk_glfw3_mouse_button_callback [357]
-----------------------------------------------
                0.00    0.00       2/2           gui_top_bar_win [60]
[358]    0.0    0.00    0.00       2         nk_window_collapse [358]
                0.00    0.00       2/94527       nk_strlen [184]
                0.00    0.00       2/25076       nk_murmur_hash [210]
                0.00    0.00       2/237986      nk__next [172]
-----------------------------------------------
                0.00    0.00       1/2           program_start [1]
                0.00    0.00       1/2           template_ui_pause_menu [262]
[359]    0.0    0.00    0.00       2         save_sys_serialize_entity [359]
-----------------------------------------------
                0.00    0.00       2/2           stbi__getn [4865]
[360]    0.0    0.00    0.00       2         stbi_load_gif_from_memory [360]
-----------------------------------------------
                0.00    0.00       1/2           app_init [78]
                0.00    0.00       1/2           editor_save_init [86]
[361]    0.0    0.00    0.00       2         terrain_create [361]
                0.00    0.00       2/140958      stbds_hash_string [180]
-----------------------------------------------
                0.00    0.00       1/1           program_start [1]
[362]    0.0    0.00    0.00       1         asset_io_convert_mesh [362]
-----------------------------------------------
                0.00    0.00       1/1           save_sys_load_scene_terrain [384]
[363]    0.0    0.00    0.00       1         asset_io_load_texture_full_path [363]
-----------------------------------------------
                                   1             asset_io_load_texture_full_path_formatted [364]
                0.00    0.00       1/1           assetm_add_texture [117]
[364]    0.0    0.00    0.00       1+1       asset_io_load_texture_full_path_formatted [364]
                0.00    0.00       1/48035       assetm_create_material [195]
                0.00    0.00       1/72          file_io_write_bytes_dbg [312]
                0.00    0.00       1/41          asset_io_deserialize_texture_formatted [323]
                0.00    0.00       1/47          texture_create_from_pixels [321]
                                   1             asset_io_load_texture_full_path_formatted [364]
-----------------------------------------------
                0.00    0.00       1/1           save_sys_load_scene_terrain [384]
[365]    0.0    0.00    0.00       1         asset_io_texture_write_pixels_to_buffer_u8 [365]
-----------------------------------------------
                0.00    0.00       1/1           phys_collision_check [147]
[366]    0.0    0.00    0.00       1         assetm_create_shader_from_template_dbg [366]
                0.00    0.00       2/236078      stbds_hmput_key [173]
                0.00    0.00       1/1           assetm_get_material_by_idx_dbg [367]
-----------------------------------------------
                0.00    0.00       1/1           assetm_create_shader_from_template_dbg [366]
[367]    0.0    0.00    0.00       1         assetm_get_material_by_idx_dbg [367]
-----------------------------------------------
                0.00    0.00       1/1           program_start [1]
[368]    0.0    0.00    0.00       1         camera_parent_entity_offset [368]
-----------------------------------------------
                0.00    0.00       1/1           program_start [1]
[369]    0.0    0.00    0.00       1         debug_timer_stop_timer_func [369]
-----------------------------------------------
                0.00    0.00       1/1           program_start [1]
[370]    0.0    0.00    0.00       1         entity_table_init [370]
-----------------------------------------------
                0.00    0.00       1/1           assetm_check_texture_tex_file_func [85]
[371]    0.0    0.00    0.00       1         file_io_get_info [371]
                0.00    0.00       1/15254       input_scroll_callback [217]
-----------------------------------------------
                0.00    0.00       1/1           editor_save_write_info_to_file [28]
[372]    0.0    0.00    0.00       1         file_io_search_dir_for_file_type [372]
-----------------------------------------------
                0.00    0.00       1/1           framebuffer_unbind [242]
[373]    0.0    0.00    0.00       1         framebuffer_create_gbuffer [373]
                0.00    0.00       1/48315       stbds_rand_seed [194]
-----------------------------------------------
                0.00    0.00       1/1           framebuffer_bind_fbo [1345]
[374]    0.0    0.00    0.00       1         framebuffer_create_hdr [374]
                0.00    0.00       1/48315       stbds_rand_seed [194]
-----------------------------------------------
                0.00    0.00       1/1           framebuffer_bind_fbo [1345]
[375]    0.0    0.00    0.00       1         framebuffer_create_rgb [375]
                0.00    0.00       2/47          texture_create_from_pixels [321]
                0.00    0.00       1/48315       stbds_rand_seed [194]
-----------------------------------------------
                0.00    0.00       1/1           nk_glfw3_font_stash_begin [135]
[376]    0.0    0.00    0.00       1         nk_font_atlas_begin [376]
-----------------------------------------------
                0.00    0.00       1/1           nk_glfw3_font_stash_end [92]
[377]    0.0    0.00    0.00       1         nk_font_atlas_end [377]
                0.00    0.00       1/2273        nk_utf_at [261]
-----------------------------------------------
                0.00    0.00       1/1           nk_font_config [99]
[378]    0.0    0.00    0.00       1         nk_font_default_glyph_ranges [378]
-----------------------------------------------
                0.00    0.00       1/1           gui_top_bar_win [60]
[379]    0.0    0.00    0.00       1         nk_layout_row_end [379]
-----------------------------------------------
                0.00    0.00       1/1           gui_template_browser_win [114]
[380]    0.0    0.00    0.00       1         nk_layout_row_static [380]
